PeakID	Annotation
1-61019	enhancer
1-61782	enhancer
1-79997	enhancer
1-43096	enhancer
1-61959	enhancer
1-85717	promoter
1-48985	enhancer
1-84386	enhancer
1-74730	promoter
1-13393	enhancer
1-2589	promoter
1-16078	enhancer
1-26001	enhancer
1-79592	enhancer
1-25151	enhancer
1-54325	enhancer
1-73341	enhancer
1-49418	enhancer
1-58499	enhancer
1-105726	promoter
1-35417	enhancer
1-5901	enhancer
1-69077	enhancer
1-68648	enhancer
1-11514	promoter
1-52240	enhancer
1-48762	enhancer
1-86856	enhancer
1-93080	enhancer
1-101168	enhancer
1-51286	promoter
1-5434	promoter
1-102309	enhancer
1-78168	promoter
1-110835	promoter
1-82615	enhancer
1-198	enhancer
1-73801	enhancer
1-9877	promoter
1-7006	enhancer
1-21374	enhancer
1-40756	enhancer
1-85321	enhancer
1-67794	enhancer
1-49622	promoter
1-26002	enhancer
1-107579	enhancer
1-103077	promoter
1-25955	enhancer
1-39289	enhancer
1-65633	promoter
1-62000	promoter
1-102121	enhancer
1-4864	enhancer
1-91475	promoter
1-51633	promoter
1-33474	promoter
1-52895	promoter
1-99065	promoter
1-67381	promoter
1-65582	enhancer
1-82629	enhancer
1-7868	enhancer
1-58663	enhancer
1-56740	promoter
1-41592	enhancer
1-87588	promoter
1-18034	enhancer
1-3470	enhancer
1-56829	enhancer
1-95804	enhancer
1-71989	promoter
1-52599	promoter
1-54263	enhancer
1-11996	promoter
1-86614	enhancer
1-94153	enhancer
1-91448	promoter
1-69511	enhancer
1-6271	enhancer
1-40264	enhancer
1-39316	promoter
1-30518	enhancer
1-64391	enhancer
1-16764	enhancer
1-8739	promoter
1-49751	promoter
1-40391	promoter
1-46894	promoter
1-30339	enhancer
1-37185	enhancer
1-72646	enhancer
1-63467	enhancer
1-97297	enhancer
1-50020	enhancer
1-91259	enhancer
1-40564	promoter
1-39896	enhancer
1-79773	promoter
1-31723	enhancer
1-109211	promoter
1-98964	enhancer
1-34764	promoter
1-15126	promoter
1-58689	enhancer
1-64654	promoter
1-104649	enhancer
1-97645	enhancer
1-11669	enhancer
1-61917	enhancer
1-18746	promoter
1-40988	promoter
1-52578	promoter
1-8783	enhancer
1-64067	enhancer
1-49153	enhancer
1-1352	enhancer
1-62595	enhancer
1-63064	promoter
1-53502	enhancer
1-57976	enhancer
1-33643	promoter
1-93118	enhancer
1-74646	enhancer
1-41314	enhancer
1-16937	promoter
1-25956	enhancer
1-66986	enhancer
1-62578	enhancer
1-31986	enhancer
1-16052	enhancer
1-86001	promoter
1-40359	promoter
1-81241	enhancer
1-28163	enhancer
1-63838	promoter
1-80451	promoter
1-13633	promoter
1-41572	enhancer
1-26992	enhancer
1-43766	enhancer
1-74555	enhancer
1-69039	enhancer
1-53436	promoter
1-106836	enhancer
1-26140	promoter
1-56793	enhancer
1-45950	enhancer
1-74516	enhancer
1-75477	promoter
1-106764	enhancer
1-27895	promoter
1-1049	enhancer
1-99686	enhancer
1-13101	promoter
1-83502	promoter
1-5026	enhancer
1-27930	enhancer
1-85650	enhancer
1-2184	enhancer
1-8317	enhancer
1-102695	enhancer
1-26361	promoter
1-11915	promoter
1-33453	promoter
1-3067	enhancer
1-67739	enhancer
1-45346	enhancer
1-83039	enhancer
1-23497	enhancer
1-80348	promoter
1-66161	promoter
1-81591	enhancer
1-46212	promoter
1-74774	promoter
1-80649	enhancer
1-42998	promoter
1-101943	enhancer
1-13294	enhancer
1-52248	enhancer
1-27470	enhancer
1-12762	promoter
1-89387	promoter
1-95014	promoter
1-62928	promoter
1-53062	promoter
1-9161	enhancer
1-106274	enhancer
1-63659	promoter
1-97116	enhancer
1-39702	promoter
1-13238	enhancer
1-36246	enhancer
1-11865	enhancer
1-45265	enhancer
1-63526	enhancer
1-95241	enhancer
1-420	promoter
1-105830	enhancer
1-67237	enhancer
1-37289	enhancer
1-86085	enhancer
1-21988	enhancer
1-2839	promoter
1-109846	promoter
1-86671	enhancer
1-31832	promoter
1-11777	enhancer
1-19734	enhancer
1-36034	enhancer
1-12898	promoter
1-60753	enhancer
1-92233	promoter
1-102949	promoter
1-43067	enhancer
1-78892	promoter
1-52432	promoter
1-16990	enhancer
1-1397	promoter
1-59810	promoter
1-102591	promoter
1-110413	enhancer
1-49020	enhancer
1-9714	enhancer
1-23688	promoter
1-56120	promoter
1-35844	enhancer
1-63802	enhancer
1-31683	promoter
1-37309	enhancer
1-91888	promoter
1-88952	promoter
1-21133	enhancer
1-81714	enhancer
1-104675	enhancer
1-103161	promoter
1-76923	enhancer
1-9576	promoter
1-55264	promoter
1-75842	enhancer
1-92708	enhancer
1-34580	promoter
1-57239	promoter
1-6112	promoter
1-16723	enhancer
1-43888	promoter
1-48297	promoter
1-84840	enhancer
1-9231	enhancer
1-3501	enhancer
1-41432	enhancer
1-15653	enhancer
1-59136	enhancer
1-61986	promoter
1-89049	enhancer
1-19743	enhancer
1-44963	enhancer
1-79275	enhancer
1-58728	enhancer
1-64188	enhancer
1-69738	enhancer
1-51725	enhancer
1-51548	promoter
1-66170	enhancer
1-106856	enhancer
1-2481	enhancer
1-73938	enhancer
1-10268	promoter
1-49067	promoter
1-38852	enhancer
1-13722	enhancer
1-8822	enhancer
1-66503	promoter
1-12817	enhancer
1-22593	promoter
1-78185	enhancer
1-11947	enhancer
1-31585	enhancer
1-15944	enhancer
1-65196	enhancer
1-84767	enhancer
1-27836	enhancer
1-88650	enhancer
1-66145	enhancer
1-25483	promoter
1-49009	enhancer
1-64567	enhancer
1-68569	enhancer
1-56708	enhancer
1-725	enhancer
1-90668	enhancer
1-27910	enhancer
1-65271	promoter
1-71229	enhancer
1-30924	enhancer
1-97246	enhancer
1-1883	promoter
1-82608	enhancer
1-49889	enhancer
1-38623	enhancer
1-48988	enhancer
1-102107	enhancer
1-103391	enhancer
1-53038	promoter
1-75006	promoter
1-54970	enhancer
1-25772	enhancer
1-30050	enhancer
1-48674	promoter
1-96188	enhancer
1-92719	promoter
1-86946	promoter
1-78560	enhancer
1-30820	enhancer
1-4893	promoter
1-58213	promoter
1-92503	enhancer
1-81157	promoter
1-35446	promoter
1-68516	promoter
1-43504	enhancer
1-99421	enhancer
1-42999	promoter
1-10432	enhancer
1-61767	enhancer
1-95997	promoter
1-105212	enhancer
1-7472	enhancer
1-42812	enhancer
1-38384	enhancer
1-16404	promoter
1-90153	enhancer
1-37394	enhancer
1-41362	promoter
1-9745	promoter
1-19327	promoter
1-3480	enhancer
1-30417	enhancer
1-9417	promoter
1-85205	enhancer
1-21344	promoter
1-98526	enhancer
1-46892	promoter
1-49706	enhancer
1-34696	promoter
1-13285	enhancer
1-2143	promoter
1-34710	enhancer
1-101272	enhancer
1-108126	promoter
1-106922	enhancer
1-93336	enhancer
1-41442	enhancer
1-26682	enhancer
1-72498	promoter
1-32637	promoter
1-95098	promoter
1-25802	promoter
1-80236	enhancer
1-36692	enhancer
1-109024	enhancer
1-55753	promoter
1-16780	enhancer
1-76294	promoter
1-103055	promoter
1-97729	enhancer
1-64709	enhancer
1-57119	enhancer
1-109242	promoter
1-90892	enhancer
1-65806	enhancer
1-26514	promoter
1-76895	enhancer
1-26480	promoter
1-48850	promoter
1-107625	enhancer
1-21784	enhancer
1-88847	enhancer
1-107031	promoter
1-54761	enhancer
1-109481	promoter
1-19729	promoter
1-27254	enhancer
1-71027	enhancer
1-50140	enhancer
1-17781	enhancer
1-86785	enhancer
1-435	enhancer
1-65688	enhancer
1-89576	enhancer
1-21556	promoter
1-99218	enhancer
1-648	enhancer
1-84484	enhancer
1-105265	promoter
1-59225	enhancer
1-90833	enhancer
1-85215	promoter
1-104566	enhancer
1-103892	enhancer
1-15946	enhancer
1-42422	promoter
1-33524	enhancer
1-66524	enhancer
1-32779	enhancer
1-21628	promoter
1-108107	promoter
1-40440	enhancer
1-58158	enhancer
1-35416	enhancer
1-41880	enhancer
1-91591	promoter
1-75236	enhancer
1-16506	enhancer
1-73014	promoter
1-31879	promoter
1-68577	promoter
1-97433	enhancer
1-97050	enhancer
1-39685	promoter
1-49286	promoter
1-82275	enhancer
1-30856	enhancer
1-53345	enhancer
1-13159	enhancer
1-40358	promoter
1-17591	enhancer
1-60553	enhancer
1-75730	promoter
1-90829	enhancer
1-83575	enhancer
1-57816	enhancer
1-28793	promoter
1-86986	promoter
1-62866	promoter
1-98807	enhancer
1-44075	enhancer
1-65741	enhancer
1-10658	enhancer
1-50810	promoter
1-22758	enhancer
1-49057	promoter
1-69565	enhancer
1-68953	enhancer
1-73282	promoter
1-109373	promoter
1-56888	enhancer
1-80850	enhancer
1-10422	promoter
1-90295	enhancer
1-78524	enhancer
1-20600	enhancer
1-80243	promoter
1-45610	promoter
1-15799	enhancer
1-36593	enhancer
1-27982	enhancer
1-29082	enhancer
1-11170	enhancer
1-46123	promoter
1-75565	enhancer
1-62006	enhancer
1-26494	promoter
1-73161	enhancer
1-65351	promoter
1-107718	promoter
1-87379	promoter
1-86325	enhancer
1-80349	promoter
1-52063	enhancer
1-110920	promoter
1-40122	enhancer
1-28370	promoter
1-36296	enhancer
1-12899	promoter
1-49591	promoter
1-107813	promoter
1-83192	promoter
1-102701	enhancer
1-91478	promoter
1-6960	enhancer
1-105289	promoter
1-82010	enhancer
1-22997	enhancer
1-15243	enhancer
1-109061	promoter
1-65834	promoter
1-100018	enhancer
1-21884	promoter
1-42844	enhancer
1-81822	enhancer
1-59186	enhancer
1-49869	promoter
1-72468	promoter
1-18151	enhancer
1-26221	enhancer
1-41856	enhancer
1-70586	enhancer
1-101539	enhancer
1-65197	enhancer
1-78078	enhancer
1-71391	enhancer
1-65030	promoter
1-17823	enhancer
1-74969	enhancer
1-37476	enhancer
1-64166	promoter
1-36785	enhancer
1-48246	enhancer
1-102846	promoter
1-39288	enhancer
1-74498	enhancer
1-31844	enhancer
1-97519	promoter
1-63597	enhancer
1-115	promoter
1-48368	enhancer
1-49266	enhancer
1-29016	enhancer
1-34368	enhancer
1-14320	enhancer
1-92943	enhancer
1-83118	enhancer
1-89417	enhancer
1-43661	promoter
1-46530	promoter
1-87151	promoter
1-49130	enhancer
1-72733	enhancer
1-15198	enhancer
1-15626	enhancer
1-104176	enhancer
1-60818	enhancer
1-19323	enhancer
1-59356	promoter
1-74940	promoter
1-91889	promoter
1-93876	enhancer
1-82715	promoter
1-46422	enhancer
1-41425	enhancer
1-17041	enhancer
1-101348	promoter
1-42576	enhancer
1-4652	enhancer
1-32940	enhancer
1-87919	promoter
1-76037	enhancer
1-15816	promoter
1-98090	enhancer
1-93330	enhancer
1-63410	enhancer
1-110515	enhancer
1-41427	enhancer
1-7974	enhancer
1-73160	enhancer
1-20885	promoter
1-56875	promoter
1-33273	promoter
1-33998	enhancer
1-90428	enhancer
1-102951	promoter
1-106048	enhancer
1-42403	enhancer
1-8772	enhancer
1-95874	promoter
1-11104	enhancer
1-97340	enhancer
1-15797	enhancer
1-68788	enhancer
1-97838	enhancer
1-25816	promoter
1-43759	enhancer
1-17231	enhancer
1-12710	promoter
1-56821	promoter
1-36606	promoter
1-102984	enhancer
1-82185	promoter
1-88545	promoter
1-34070	enhancer
1-85989	promoter
1-9961	promoter
1-81160	enhancer
1-97371	enhancer
1-46609	enhancer
1-87952	promoter
1-66965	enhancer
1-9779	promoter
1-48739	promoter
1-40692	enhancer
1-74945	promoter
1-47427	enhancer
1-80193	promoter
1-36026	enhancer
1-25267	enhancer
1-20653	enhancer
1-48054	promoter
1-39343	promoter
1-84184	promoter
1-86505	enhancer
1-13136	promoter
1-52527	promoter
1-32647	promoter
1-47389	enhancer
1-34083	enhancer
1-65917	enhancer
1-93464	enhancer
1-27523	promoter
1-102599	promoter
1-108962	enhancer
1-58046	enhancer
1-36426	enhancer
1-27406	enhancer
1-105345	promoter
1-26298	enhancer
1-14190	enhancer
1-95949	enhancer
1-104698	enhancer
1-17159	enhancer
1-18987	enhancer
1-25135	enhancer
1-98130	enhancer
1-22585	enhancer
1-11201	enhancer
1-108066	promoter
1-53896	enhancer
1-65646	promoter
1-110624	promoter
1-57938	promoter
1-57368	enhancer
1-80550	enhancer
1-41853	enhancer
1-75686	promoter
1-17886	enhancer
1-44554	enhancer
1-20	enhancer
1-100846	promoter
1-9505	promoter
1-66713	enhancer
1-57157	enhancer
1-67448	promoter
1-59162	enhancer
1-18745	promoter
1-36521	enhancer
1-74647	enhancer
1-84615	enhancer
1-85375	enhancer
1-30342	promoter
1-52697	promoter
1-55618	promoter
1-41620	enhancer
1-82337	promoter
1-59307	enhancer
1-1592	enhancer
1-3367	enhancer
1-62159	enhancer
1-56330	promoter
1-40248	promoter
1-6102	promoter
1-28717	enhancer
1-40325	enhancer
1-88499	enhancer
1-1267	promoter
1-96454	promoter
1-83892	enhancer
1-28865	enhancer
1-585	enhancer
1-101490	enhancer
1-96293	promoter
1-59910	enhancer
1-99097	promoter
1-87915	promoter
1-466	enhancer
1-59451	enhancer
1-52566	promoter
1-70604	enhancer
1-252	promoter
1-23526	promoter
1-16082	promoter
1-49015	enhancer
1-91434	promoter
1-67680	enhancer
1-199	enhancer
1-7100	promoter
1-81316	enhancer
1-1249	enhancer
1-75263	enhancer
1-11788	enhancer
1-1223	enhancer
1-2057	promoter
1-95610	promoter
1-3391	promoter
1-70674	enhancer
1-18297	enhancer
1-106160	enhancer
1-53687	enhancer
1-4473	promoter
1-9550	enhancer
1-46305	enhancer
1-13598	enhancer
1-33459	enhancer
1-9094	enhancer
1-13532	promoter
1-36054	enhancer
1-52545	promoter
1-76954	enhancer
1-70713	enhancer
1-13350	enhancer
1-92946	enhancer
1-102482	enhancer
1-75626	enhancer
1-107400	enhancer
1-79208	enhancer
1-100887	enhancer
1-97070	promoter
1-108202	enhancer
1-11805	enhancer
1-36763	enhancer
1-110862	enhancer
1-74760	enhancer
1-67544	enhancer
1-324	enhancer
1-78062	enhancer
1-24090	enhancer
1-35987	enhancer
1-91606	enhancer
1-79916	enhancer
1-58124	promoter
1-15821	promoter
1-102103	enhancer
1-20651	promoter
1-13670	enhancer
1-26904	enhancer
1-103890	enhancer
1-108649	promoter
1-21418	promoter
1-89841	enhancer
1-45778	promoter
1-9044	enhancer
1-14921	enhancer
1-17051	enhancer
1-96867	enhancer
1-43646	enhancer
1-87362	promoter
1-21134	enhancer
1-103050	promoter
1-37475	enhancer
1-71861	enhancer
1-31017	enhancer
1-36715	promoter
1-41257	enhancer
1-24963	enhancer
1-22844	enhancer
1-38194	promoter
1-30001	promoter
1-85995	promoter
1-79189	enhancer
1-31642	enhancer
1-9276	promoter
1-73506	enhancer
1-108878	promoter
1-22843	enhancer
1-9098	enhancer
1-58577	enhancer
1-48952	enhancer
1-31429	enhancer
1-58217	promoter
1-28108	promoter
1-17361	enhancer
1-46304	enhancer
1-99331	enhancer
1-52481	promoter
1-41731	enhancer
1-54191	enhancer
1-108961	enhancer
1-81287	enhancer
1-76251	enhancer
1-58092	promoter
1-34035	promoter
1-43272	enhancer
1-8284	enhancer
1-47398	enhancer
1-310	promoter
1-7725	enhancer
1-4090	enhancer
1-48858	enhancer
1-27873	enhancer
1-80064	enhancer
1-56844	enhancer
1-104542	enhancer
1-84741	enhancer
1-52623	promoter
1-44645	enhancer
1-16318	enhancer
1-43652	promoter
1-38201	enhancer
1-79910	enhancer
1-12112	enhancer
1-13164	enhancer
1-96106	enhancer
1-66506	promoter
1-2590	promoter
1-86386	enhancer
1-41475	enhancer
1-110412	enhancer
1-98812	enhancer
1-95237	enhancer
1-70683	enhancer
1-42532	promoter
1-71168	enhancer
1-9256	enhancer
1-74648	enhancer
1-63188	promoter
1-42476	enhancer
1-59458	enhancer
1-37287	enhancer
1-52158	enhancer
1-10628	enhancer
1-36334	enhancer
1-5035	enhancer
1-97451	enhancer
1-100132	enhancer
1-50700	enhancer
1-83603	enhancer
1-15681	enhancer
1-87359	promoter
1-76246	promoter
1-10913	enhancer
1-45504	promoter
1-62533	enhancer
1-85849	promoter
1-88114	enhancer
1-98654	enhancer
1-17822	enhancer
1-919	enhancer
1-109619	promoter
1-53745	enhancer
1-15048	enhancer
1-41315	enhancer
1-51044	promoter
1-68207	enhancer
1-40620	enhancer
1-36270	enhancer
1-52562	promoter
1-61821	enhancer
1-56203	enhancer
1-104746	enhancer
1-34074	enhancer
1-32048	enhancer
1-3934	enhancer
1-15120	enhancer
1-43828	enhancer
1-1898	promoter
1-1916	enhancer
1-51267	enhancer
1-26160	promoter
1-29253	promoter
1-3181	enhancer
1-1998	promoter
1-56796	enhancer
1-56038	enhancer
1-42479	enhancer
1-914	enhancer
1-4936	enhancer
1-10690	enhancer
1-16382	promoter
1-89078	enhancer
1-37181	enhancer
1-8953	promoter
1-2536	enhancer
1-79297	enhancer
1-56766	enhancer
1-102845	promoter
1-109815	promoter
1-55729	promoter
1-69529	enhancer
1-49550	promoter
1-95016	promoter
1-56493	enhancer
1-84861	promoter
1-87769	promoter
1-63604	enhancer
1-38685	promoter
1-17369	promoter
1-17031	enhancer
1-21177	promoter
1-90423	enhancer
1-89224	enhancer
1-67762	promoter
1-79694	enhancer
1-38078	enhancer
1-41602	enhancer
1-83343	promoter
1-17008	enhancer
1-79917	enhancer
1-9823	promoter
1-83638	enhancer
1-1739	enhancer
1-94380	enhancer
1-47495	enhancer
1-101043	enhancer
1-13143	enhancer
1-61636	promoter
1-108155	enhancer
1-76598	promoter
1-104955	enhancer
1-61676	enhancer
1-27235	enhancer
1-82604	enhancer
1-44895	enhancer
1-68615	promoter
1-66219	enhancer
1-78457	enhancer
1-104375	enhancer
1-459	enhancer
1-109679	promoter
1-82968	enhancer
1-104676	enhancer
1-19553	promoter
1-47496	enhancer
1-99361	enhancer
1-66712	enhancer
1-21317	enhancer
1-79980	enhancer
1-52713	promoter
1-5600	promoter
1-83531	promoter
1-67379	enhancer
1-107562	enhancer
1-106018	enhancer
1-9208	enhancer
1-10088	enhancer
1-32338	enhancer
1-31943	promoter
1-36299	enhancer
1-6415	enhancer
1-15293	enhancer
1-33451	promoter
1-60424	enhancer
1-97844	promoter
1-104913	enhancer
1-65388	enhancer
1-1399	promoter
1-34027	enhancer
1-54650	promoter
1-87765	promoter
1-36621	enhancer
1-24562	enhancer
1-55168	enhancer
1-100938	enhancer
1-101911	enhancer
1-105496	promoter
1-67301	enhancer
1-30504	enhancer
1-52768	promoter
1-29164	enhancer
1-1701	promoter
1-70463	enhancer
1-36272	enhancer
1-68795	enhancer
1-27251	enhancer
1-3613	promoter
1-28479	enhancer
1-37216	enhancer
1-56814	promoter
1-63877	enhancer
1-26411	promoter
1-35502	enhancer
1-11396	enhancer
1-16381	promoter
1-43899	enhancer
1-77784	promoter
1-95615	promoter
1-26543	promoter
1-97548	promoter
1-34950	enhancer
1-35914	promoter
1-42902	enhancer
1-94616	promoter
1-82453	enhancer
1-95787	enhancer
1-14627	enhancer
1-70633	promoter
1-63590	enhancer
1-102864	promoter
1-36056	enhancer
1-94649	enhancer
1-74144	enhancer
1-5529	promoter
1-107212	promoter
1-78617	enhancer
1-81075	enhancer
1-26834	enhancer
1-10740	enhancer
1-57371	enhancer
1-59602	enhancer
1-24370	enhancer
1-98472	enhancer
1-26717	enhancer
1-89456	enhancer
1-83864	enhancer
1-99388	enhancer
1-108808	enhancer
1-44692	promoter
1-8742	enhancer
1-54069	enhancer
1-104609	enhancer
1-90346	enhancer
1-41135	enhancer
1-19021	enhancer
1-37442	enhancer
1-100006	promoter
1-95729	enhancer
1-86902	promoter
1-44998	enhancer
1-74421	enhancer
1-61051	promoter
1-73443	enhancer
1-109853	enhancer
1-61441	enhancer
1-12979	enhancer
1-87891	promoter
1-17085	enhancer
1-107752	promoter
1-67946	promoter
1-38151	promoter
1-7483	enhancer
1-104404	enhancer
1-99685	enhancer
1-47508	enhancer
1-40114	promoter
1-65020	enhancer
1-104552	enhancer
1-44823	promoter
1-60429	enhancer
1-21576	enhancer
1-37023	enhancer
1-12410	enhancer
1-17232	enhancer
1-70868	enhancer
1-79673	enhancer
1-42322	enhancer
1-48242	enhancer
1-91523	enhancer
1-78212	enhancer
1-101630	enhancer
1-42295	promoter
1-85918	enhancer
1-100999	enhancer
1-107020	promoter
1-52534	promoter
1-100393	enhancer
1-52631	promoter
1-63827	promoter
1-87511	promoter
1-455	enhancer
1-45441	promoter
1-82109	enhancer
1-83643	enhancer
1-42119	promoter
1-49540	promoter
1-22541	promoter
1-87812	promoter
1-69928	enhancer
1-16256	promoter
1-10009	enhancer
1-67637	enhancer
1-75003	promoter
1-40209	enhancer
1-105347	promoter
1-37448	promoter
1-98325	promoter
1-53018	promoter
1-62404	enhancer
1-8134	enhancer
1-31276	enhancer
1-57245	promoter
1-36225	enhancer
1-78595	promoter
1-7117	enhancer
1-63146	enhancer
1-11861	enhancer
1-17764	enhancer
1-65569	promoter
1-12726	enhancer
1-104546	promoter
1-9176	enhancer
1-76017	enhancer
1-17180	enhancer
1-78191	enhancer
1-23002	promoter
1-42834	promoter
1-56868	enhancer
1-76463	enhancer
1-42579	enhancer
1-84234	promoter
1-54969	enhancer
1-52591	promoter
1-36136	enhancer
1-61703	enhancer
1-24766	enhancer
1-80144	enhancer
1-31286	enhancer
1-54833	enhancer
1-104551	enhancer
1-39339	enhancer
1-109680	promoter
1-69363	promoter
1-9975	enhancer
1-108405	enhancer
1-2534	enhancer
1-25698	enhancer
1-89523	promoter
1-107710	promoter
1-1421	enhancer
1-50864	promoter
1-76295	promoter
1-79167	enhancer
1-52627	promoter
1-84265	enhancer
1-48387	promoter
1-13520	promoter
1-36818	promoter
1-47683	promoter
1-64898	promoter
1-67683	enhancer
1-18314	promoter
1-60774	enhancer
1-77023	enhancer
1-61305	enhancer
1-581	enhancer
1-15217	enhancer
1-8282	enhancer
1-81153	promoter
1-102624	enhancer
1-33843	promoter
1-81597	enhancer
1-58984	promoter
1-69644	enhancer
1-70520	promoter
1-92281	enhancer
1-90257	promoter
1-35014	promoter
1-56477	promoter
1-94796	promoter
1-390	promoter
1-88899	promoter
1-78459	promoter
1-38085	promoter
1-105215	enhancer
1-43928	promoter
1-93660	enhancer
1-71144	enhancer
1-67342	promoter
1-76147	enhancer
1-40082	enhancer
1-84886	enhancer
1-88917	enhancer
1-58818	enhancer
1-51843	enhancer
1-64980	enhancer
1-76366	enhancer
1-85219	enhancer
1-99201	enhancer
1-14954	enhancer
1-3565	promoter
1-44569	enhancer
1-60589	enhancer
1-107995	promoter
1-43159	promoter
1-101726	enhancer
1-74588	enhancer
1-38002	promoter
1-39593	enhancer
1-60584	promoter
1-94022	enhancer
1-105615	enhancer
1-107594	enhancer
1-50863	promoter
1-57421	promoter
1-31072	enhancer
1-2633	promoter
1-29847	enhancer
1-54914	promoter
1-38799	enhancer
1-9106	enhancer
1-65763	enhancer
1-72375	promoter
1-81363	promoter
1-70082	enhancer
1-32493	promoter
1-76286	enhancer
1-86993	promoter
1-33834	enhancer
1-13522	promoter
1-107978	promoter
1-14316	enhancer
1-24942	enhancer
1-92300	enhancer
1-63813	enhancer
1-57954	enhancer
1-14860	promoter
