id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	term_name_final	padj_final	fold_enrichment_final	dataset
GO:0098974	postsynaptic actin cytoskeleton organization	0.00209169618568714	60	1.5025328240533	0.00179248000827798	0.00645434478792642	207644	12	16	1.15242820945946	0.291407640125928	0.476444908601974	postsynaptic actin cytoskeleton organization	0.00645434478792642	1.5025328240533	conserved_mouse_in_human
GO:0016242	negative regulation of macroautophagy	0.00234856490912569	66	1.47201654133682	0.00179250197219096	0.00645434478792642	29559	32	38	1.29395448079659	0.00775918116117535	0.0353559750182623	negative regulation of macroautophagy	0.00645434478792642	1.47201654133682	conserved_mouse_in_human
GO:0061684	chaperone-mediated autophagy	0.000713007231959333	26	1.91007638580663	0.00179613221093431	0.00646269886230615	37861	13	16	1.24846389358108	0.135175061660183	0.275650483803402	chaperone-mediated autophagy	0.00646269886230615	1.91007638580663	conserved_mouse_in_human
GO:0071634	regulation of transforming growth factor beta production	0.00420478853861551	108	1.34539843479461	0.00179631031129615	0.00646269886230615	169574	26	32	1.24846389358108	0.0368617791559139	0.116670755090784	regulation of transforming growth factor beta production	0.00646269886230615	1.34539843479461	conserved_mouse_in_human
GO:0015810	aspartate transmembrane transport	0.0016709584536904	50	1.56738495901403	0.00180393102074613	0.00648666787704688	116382	16	19	1.29395448079659	0.059880199478028	0.16541333729856	aspartate transmembrane transport	0.00648666787704688	1.56738495901403	conserved_mouse_in_human
GO:0006862	nucleotide transport	0.00322250787825481	86	1.39789897303726	0.00180446627414453	0.00648666787704688	83295	33	43	1.1792288654934	0.0709250282415717	0.186888310157175	nucleotide transport	0.00648666787704688	1.39789897303726	conserved_mouse_in_human
GO:0010758	regulation of macrophage chemotaxis	0.00213527281369157	61	1.49640030042202	0.00181026043146318	0.00650480423965981	48050	20	26	1.18197765072765	0.143348240091981	0.290747189443917	regulation of macrophage chemotaxis	0.00650480423965981	1.49640030042202	conserved_mouse_in_human
GO:0032480	negative regulation of type I interferon production	0.00205082782125078	59	1.50693365965171	0.00182415211425864	0.0065520103855816	47343	34	44	1.18735027641278	0.0583434500876377	0.16366694574003	negative regulation of type I interferon production	0.0065520103855816	1.50693365965171	conserved_mouse_in_human
GO:0001773	myeloid dendritic cell activation	0.00261059485581954	72	1.44465565153597	0.00183595221157684	0.00659166802709586	222294	19	31	0.941769289450741	0.739585602703906	0.858156440812749	myeloid dendritic cell activation	0.00659166802709586	1.44465565153597	conserved_mouse_in_human
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	0.00366984623220523	96	1.37023383676911	0.0018465801542639	0.00662708621478595	84477	36	43	1.28643148962916	0.0057882153906631	0.027758503957984	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	0.00662708621478595	1.37023383676911	conserved_mouse_in_human
GO:0017183	protein histidyl modification to diphthamide	0.000983655556860378	33	1.75728504277993	0.00185368721875104	0.00664550795774032	253284	6	7	1.31706081081081	0.235113741483201	0.407333501851507	protein histidyl modification to diphthamide	0.00664550795774032	1.75728504277993	conserved_mouse_in_human
GO:0002725	negative regulation of T cell cytokine production	0.000867002107621701	30	1.81247666488565	0.00185424075749711	0.00664550795774032	142072	6	9	1.02438063063063	0.610913131037804	0.756347903501544	negative regulation of T cell cytokine production	0.00664550795774032	1.81247666488565	conserved_mouse_in_human
GO:0006903	vesicle targeting	0.00452586040120025	115	1.33096920920083	0.00185442748939403	0.00664550795774032	64985	50	61	1.25948438192291	0.0029378754391285	0.0163560565313019	vesicle targeting	0.00664550795774032	1.33096920920083	conserved_mouse_in_human
GO:0090335	regulation of brown fat cell differentiation	0.00243834098700384	68	1.46078330287636	0.00185477389632269	0.00664550795774032	135186	15	21	1.09755067567568	0.3594782016591	0.531231205956092	regulation of brown fat cell differentiation	0.00664550795774032	1.46078330287636	conserved_mouse_in_human
GO:1990166	protein localization to site of double-strand break	0.00134380252942238	42	1.63713750769992	0.00185821868111449	0.00665510484349664	56406	22	24	1.40852336711712	0.00309551406386532	0.0169725629069888	protein localization to site of double-strand break	0.00665510484349664	1.63713750769992	conserved_mouse_in_human
GO:1903726	negative regulation of phospholipid metabolic process	0.000567305647562545	22	2.03131322564824	0.00186611264772711	0.00668062174176007	124960	4	5	1.22925675675676	0.429932517226375	0.580258572200632	negative regulation of phospholipid metabolic process	0.00668062174176007	2.03131322564824	conserved_mouse_in_human
GO:1905553	regulation of blood vessel branching	0.000752949013510791	27	1.87831971919256	0.00187268761040844	0.00670139756753083	180912	7	7	1.53657094594595	0.0494154340948797	0.142251589364942	regulation of blood vessel branching	0.00670139756753083	1.87831971919256	conserved_mouse_in_human
GO:0160162	CD27 signaling pathway	0.000114270613017396	8	3.66713376717842	0.00187690203594549	0.00671371259562873	14874	4	5	1.22925675675676	0.429932517226375	0.580258572200632	CD27 signaling pathway	0.00671371259562873	3.66713376717842	conserved_mouse_in_human
GO:0030808	regulation of nucleotide biosynthetic process	0.00138554369272608	43	1.62562194078258	0.0018816796579589	0.00672526248122347	142544	16	23	1.06891891891892	0.416651467555603	0.580258572200632	regulation of nucleotide biosynthetic process	0.00672526248122347	1.62562194078258	conserved_mouse_in_human
GO:1900371	regulation of purine nucleotide biosynthetic process	0.00138554369272608	43	1.62562194078258	0.0018816796579589	0.00672526248122347	142544	16	23	1.06891891891892	0.416651467555603	0.580258572200632	regulation of purine nucleotide biosynthetic process	0.00672526248122347	1.62562194078258	conserved_mouse_in_human
GO:0010633	negative regulation of epithelial cell migration	0.00218189198314541	62	1.48843462826163	0.00188357540189035	0.00672926876405498	192066	12	16	1.15242820945946	0.291407640125928	0.476444908601974	negative regulation of epithelial cell migration	0.00672926876405498	1.48843462826163	conserved_mouse_in_human
GO:0002295	T-helper cell lineage commitment	0.0019272573388669	56	1.52201748359691	0.00189624493540737	0.00677174640790008	46032	22	28	1.20730574324324	0.0936188884427843	0.218511165311901	T-helper cell lineage commitment	0.00677174640790008	1.52201748359691	conserved_mouse_in_human
GO:0070555	response to interleukin-1	0.0119374127383462	273	1.19790881144211	0.00190086923408858	0.00678547032390437	119412	85	108	1.20933824449449	0.00145340441739088	0.00919360332486509	response to interleukin-1	0.00678547032390437	1.19790881144211	conserved_mouse_in_human
GO:0002446	neutrophil mediated immunity	0.00239793387157889	67	1.46355457887355	0.00190487750474949	0.00679698485158147	91940	25	36	1.06706315690691	0.359911233887487	0.531231205956092	neutrophil mediated immunity	0.00679698485158147	1.46355457887355	conserved_mouse_in_human
GO:0010893	positive regulation of steroid biosynthetic process	0.00380888540652731	99	1.36147167438211	0.00191546663740208	0.00683196211328011	132173	27	33	1.25719441031941	0.0287778986937538	0.0987109202824851	positive regulation of steroid biosynthetic process	0.00683196211328011	1.36147167438211	conserved_mouse_in_human
GO:0032530	regulation of microvillus organization	0.00283350952472554	77	1.42343411655419	0.00191652115225896	0.00683291716230259	225766	14	17	1.2654113672496	0.103894297920837	0.238394181622845	regulation of microvillus organization	0.00683291716230259	1.42343411655419	conserved_mouse_in_human
GO:0031665	negative regulation of lipopolysaccharide-mediated signaling pathway	0.00102537425342256	34	1.73687206824492	0.00192312084873385	0.00685363338992757	65253	7	14	0.768285472972973	0.925661891983103	0.975178739916697	negative regulation of lipopolysaccharide-mediated signaling pathway	0.00685363338992757	1.73687206824492	conserved_mouse_in_human
GO:0045727	positive regulation of translation	0.0117511300914803	269	1.19906842861911	0.00194257200613809	0.0069201139759267	86177	123	154	1.22726121007371	4.09895825681915e-05	0.000430986107269665	positive regulation of translation	0.0069201139759267	1.19906842861911	conserved_mouse_in_human
GO:0032959	inositol trisphosphate biosynthetic process	0.000870979061275019	30	1.80420076479292	0.00198093260203976	0.00705387439471723	129384	7	8	1.3444995777027	0.170253098761843	0.325693427917755	inositol trisphosphate biosynthetic process	0.00705387439471723	1.80420076479292	conserved_mouse_in_human
GO:0002523	leukocyte migration involved in inflammatory response	0.00102762977810859	34	1.73305984140034	0.00198992456576479	0.0070829896941259	70789	13	18	1.10974568318318	0.357576283758112	0.531231205956092	leukocyte migration involved in inflammatory response	0.0070829896941259	1.73305984140034	conserved_mouse_in_human
GO:0071800	podosome assembly	0.00143098948554353	44	1.61059948590892	0.00199270221978901	0.0070899708229691	138211	16	17	1.44618441971383	0.00680213421444974	0.0317104324490048	podosome assembly	0.0070899708229691	1.61059948590892	conserved_mouse_in_human
GO:0006689	ganglioside catabolic process	0.000534292132527048	21	2.05878899381701	0.00199529282461532	0.00709628099172157	294150	4	6	1.02438063063063	0.648712831916689	0.780774798391968	ganglioside catabolic process	0.00709628099172157	2.05878899381701	conserved_mouse_in_human
GO:0006672	ceramide metabolic process	0.00985108746550185	229	1.21765043883078	0.00200173834903892	0.00711564452429586	116825	81	106	1.17417213793983	0.00792141975235195	0.0359443733276785	ceramide metabolic process	0.00711564452429586	1.21765043883078	conserved_mouse_in_human
GO:0016482	cytosolic transport	0.0108981853559435	251	1.20639868113798	0.00200237596055027	0.00711564452429586	83546	109	132	1.26883509930385	6.46752004531518e-06	8.34627215357539e-05	cytosolic transport	0.00711564452429586	1.20639868113798	conserved_mouse_in_human
GO:0007077	mitotic nuclear membrane disassembly	0.00159678314495815	48	1.57458684949953	0.00200657560239108	0.00712765198640757	124000	11	11	1.53657094594595	0.00885556725508503	0.0392401028624559	mitotic nuclear membrane disassembly	0.00712765198640757	1.57458684949953	conserved_mouse_in_human
GO:0030212	hyaluronan metabolic process	0.00270758616177573	74	1.43159692310082	0.00200838879384228	0.00713117607298456	120045	23	34	1.03944505166932	0.453869950010524	0.609723204306481	hyaluronan metabolic process	0.00713117607298456	1.43159692310082	conserved_mouse_in_human
GO:0070243	regulation of thymocyte apoptotic process	0.00159722396965909	48	1.57415227251458	0.00201711612283679	0.00715923724022785	105260	8	15	0.819504504504505	0.888156203193912	0.950892088848512	regulation of thymocyte apoptotic process	0.00715923724022785	1.57415227251458	conserved_mouse_in_human
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	0.00336925893180448	89	1.38365220863782	0.00201819435125783	0.00716013804766106	106511	22	31	1.09046970357454	0.314179170019056	0.496683389039854	positive regulation of epidermal growth factor receptor signaling pathway	0.00716013804766106	1.38365220863782	conserved_mouse_in_human
GO:0010039	response to iron ion	0.00262170670192972	72	1.43853262058431	0.00203293497110928	0.00720948967908702	155753	23	30	1.17803772522523	0.125422417651585	0.261033716104485	response to iron ion	0.00720948967908702	1.43853262058431	conserved_mouse_in_human
GO:0031053	primary miRNA processing	0.00135088636110308	42	1.62855262086072	0.0020384519116629	0.00722610402154786	114147	14	18	1.19511073573574	0.190399566911116	0.355082722487233	primary miRNA processing	0.00722610402154786	1.62855262086072	conserved_mouse_in_human
GO:0034498	early endosome to Golgi transport	0.000608207371706005	23	1.98083124913212	0.00204214145200062	0.00723622950249914	53352	12	12	1.53657094594595	0.0057613301650204	0.0276754161964614	early endosome to Golgi transport	0.00723622950249914	1.98083124913212	conserved_mouse_in_human
GO:0002315	marginal zone B cell differentiation	0.000682473909025014	25	1.91878041989418	0.00204500770123272	0.00724343062202534	58006	7	8	1.3444995777027	0.170253098761843	0.325693427917755	marginal zone B cell differentiation	0.00724343062202534	1.91878041989418	conserved_mouse_in_human
GO:0034638	phosphatidylcholine catabolic process	0.00106958539667221	35	1.71405163993467	0.00206065541248046	0.00729587943636069	69523	10	14	1.09755067567568	0.425167331234719	0.580258572200632	phosphatidylcholine catabolic process	0.00729587943636069	1.71405163993467	conserved_mouse_in_human
GO:0070900	mitochondrial tRNA modification	0.000361451745595743	16	2.31868086790727	0.00209097716263657	0.00740021868683726	44423	9	10	1.38291385135135	0.0867006549358806	0.205736390196209	mitochondrial tRNA modification	0.00740021868683726	2.31868086790727	conserved_mouse_in_human
GO:0070914	UV-damage excision repair	0.000500652271970528	20	2.09249836190165	0.00209512747144611	0.00741155065956221	62927	10	12	1.28047578828829	0.152545869560418	0.301706588998041	UV-damage excision repair	0.00741155065956221	2.09249836190165	conserved_mouse_in_human
GO:0044725	epigenetic programming in the zygotic pronuclei	0.000721372689121901	26	1.88792602937694	0.00209588582842657	0.00741155065956221	76054	11	15	1.12681869369369	0.354298880341437	0.529345566104487	epigenetic programming in the zygotic pronuclei	0.00741155065956221	1.88792602937694	conserved_mouse_in_human
GO:0030857	negative regulation of epithelial cell differentiation	0.00867797668554952	204	1.23135424175505	0.00210320809877951	0.00743441690594224	216981	37	45	1.26340277777778	0.00930041751291003	0.041002094466814	negative regulation of epithelial cell differentiation	0.00743441690594224	1.23135424175505	conserved_mouse_in_human
GO:0046849	bone remodeling	0.010482187425596	242	1.20930199003242	0.00212048748154257	0.00749244661399398	130555	63	84	1.15242820945946	0.0337190598603156	0.108042516836417	bone remodeling	0.00749244661399398	1.20930199003242	conserved_mouse_in_human
GO:0015866	ADP transport	0.00032854137332811	15	2.39151171822376	0.00212373782928896	0.00750087964512999	28964	8	10	1.22925675675676	0.263271673794025	0.441156567027031	ADP transport	0.00750087964512999	2.39151171822376	conserved_mouse_in_human
GO:0061517	macrophage proliferation	0.000760567621720575	27	1.85950458477905	0.00214549615781589	0.00757464802058172	34070	9	11	1.25719441031941	0.201598542805295	0.370087369322339	macrophage proliferation	0.00757464802058172	1.85950458477905	conserved_mouse_in_human
GO:0007517	muscle organ development	0.0433756378116013	910	1.09892193149196	0.00215508408454841	0.00760540645034658	130865	266	356	1.14811199893714	5.06824437380223e-05	0.000518255673032862	muscle organ development	0.00760540645034658	1.09892193149196	conserved_mouse_in_human
GO:2000669	negative regulation of dendritic cell apoptotic process	0.000915581330070129	31	1.77351999007632	0.00217520445218666	0.00767329434087781	129451	6	8	1.15242820945946	0.429695669647276	0.580258572200632	negative regulation of dendritic cell apoptotic process	0.00767329434087781	1.77351999007632	conserved_mouse_in_human
GO:0001833	inner cell mass cell proliferation	0.000915637156518741	31	1.7734118584634	0.00217714097638284	0.00767700746239749	58862	14	15	1.43413288288288	0.0143681766788589	0.0574000066494433	inner cell mass cell proliferation	0.00767700746239749	1.7734118584634	conserved_mouse_in_human
GO:0006406	mRNA export from nucleus	0.00441318765007181	112	1.32934268729686	0.00217928885095771	0.00768094812396276	45219	57	70	1.25120777027027	0.00206036680604424	0.0121812700547953	mRNA export from nucleus	0.00768094812396276	1.32934268729686	conserved_mouse_in_human
GO:0051782	negative regulation of cell division	0.00172921811849037	51	1.54486922258997	0.00218002730288638	0.00768094812396276	89437	13	15	1.33169481981982	0.0624223475620406	0.167585189668106	negative regulation of cell division	0.00768094812396276	1.54486922258997	conserved_mouse_in_human
GO:0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	0.000363356312546896	16	2.30652727982088	0.00220036917228327	0.00774947536953778	107744	4	5	1.22925675675676	0.429932517226375	0.580258572200632	positive regulation of RNA polymerase II transcription preinitiation complex assembly	0.00774947536953778	2.30652727982088	conserved_mouse_in_human
GO:0034314	Arp2/3 complex-mediated actin nucleation	0.00280552277290142	76	1.418963147467	0.0022019830808021	0.00775201583168473	54739	30	38	1.2130823257468	0.0481800255488718	0.142086085532072	Arp2/3 complex-mediated actin nucleation	0.00775201583168473	1.418963147467	conserved_mouse_in_human
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	0.00198424865398679	57	1.50470056365969	0.00221434557916653	0.00779237899313666	69930	26	33	1.21063165438165	0.0668876208725083	0.177163460590953	positive regulation of establishment of protein localization to mitochondrion	0.00779237899313666	1.50470056365969	conserved_mouse_in_human
GO:1904612	response to 2,3,7,8-tetrachlorodibenzodioxine	0.000800806576989345	28	1.83147806813337	0.00222286305471749	0.00781918413536711	112900	6	8	1.15242820945946	0.429695669647276	0.580258572200632	response to 2,3,7,8-tetrachlorodibenzodioxine	0.00781918413536711	1.83147806813337	conserved_mouse_in_human
GO:0031401	positive regulation of protein modification process	0.0389896713421162	822	1.10431651106523	0.00222528953924738	0.00782158337182572	120118	282	357	1.21376192368839	4.95911929637587e-09	1.05048661192743e-07	positive regulation of protein modification process	0.00782158337182572	1.10431651106523	conserved_mouse_in_human
GO:0002548	monocyte chemotaxis	0.00437085179892832	111	1.33023453889888	0.00222534628805773	0.00782158337182572	80645	35	47	1.14425495974698	0.113705492368462	0.249908297796959	monocyte chemotaxis	0.00782158337182572	1.33023453889888	conserved_mouse_in_human
GO:0050994	regulation of lipid catabolic process	0.00409954819406642	105	1.34160486699706	0.00222957976140101	0.00783329297239798	137161	40	58	1.05970410065238	0.318281325768237	0.496683389039854	regulation of lipid catabolic process	0.00783329297239798	1.34160486699706	conserved_mouse_in_human
GO:0034141	positive regulation of toll-like receptor 3 signaling pathway	0.000233651388513915	12	2.69019773169877	0.0022380612210461	0.00785991172858286	83754	4	6	1.02438063063063	0.648712831916689	0.780774798391968	positive regulation of toll-like receptor 3 signaling pathway	0.00785991172858286	2.69019773169877	conserved_mouse_in_human
GO:0002043	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.0037854304687909	98	1.35607005103568	0.0022484061227008	0.00789305059646584	90558	21	25	1.29071959459459	0.0325423835312261	0.10637207413199	blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.00789305059646584	1.35607005103568	conserved_mouse_in_human
GO:0016064	immunoglobulin mediated immune response	0.00690817818540039	166	1.25868158813793	0.00226403846895766	0.00794471680925143	58144	75	118	0.976634075813101	0.67435968993637	0.803624301193382	immunoglobulin mediated immune response	0.00794471680925143	1.25868158813793	conserved_mouse_in_human
GO:0043001	Golgi to plasma membrane protein transport	0.00414820877335154	106	1.33849447218432	0.00228529997891624	0.00801608655770902	101048	40	44	1.39688267813268	8.28663152552464e-05	0.000797886860301347	Golgi to plasma membrane protein transport	0.00801608655770902	1.33849447218432	conserved_mouse_in_human
GO:0002829	negative regulation of type 2 immune response	0.00144266334059675	44	1.59756671213682	0.00230576531869765	0.00808460710249863	158218	10	13	1.18197765072765	0.280226894181756	0.462958070376365	negative regulation of type 2 immune response	0.00808460710249863	1.59756671213682	conserved_mouse_in_human
GO:0034067	protein localization to Golgi apparatus	0.00272366962545903	74	1.42314324101449	0.00231728172036181	0.00812170772451263	85014	25	32	1.20044605152027	0.0830149159663304	0.204825154877153	protein localization to Golgi apparatus	0.00812170772451263	1.42314324101449	conserved_mouse_in_human
GO:0030262	apoptotic nuclear changes	0.00140197777373908	43	1.6065662872824	0.0023199015580905	0.00812760993627107	53991	22	28	1.20730574324324	0.0936188884427843	0.218511165311901	apoptotic nuclear changes	0.00812760993627107	1.6065662872824	conserved_mouse_in_human
GO:0006779	porphyrin-containing compound biosynthetic process	0.00115830860134573	37	1.67320350281658	0.00233538691458642	0.00817526616412052	40331	18	30	0.921942567567568	0.783152831778845	0.878656807130767	porphyrin-containing compound biosynthetic process	0.00817526616412052	1.67320350281658	conserved_mouse_in_human
GO:0033014	tetrapyrrole biosynthetic process	0.00115830860134573	37	1.67320350281658	0.00233538691458642	0.00817526616412052	40331	18	30	0.921942567567568	0.783152831778845	0.878656807130767	tetrapyrrole biosynthetic process	0.00817526616412052	1.67320350281658	conserved_mouse_in_human
GO:0043248	proteasome assembly	0.000998880518693665	33	1.73050046023394	0.00234103790313331	0.00819174624847415	81630	13	15	1.33169481981982	0.0624223475620406	0.167585189668106	proteasome assembly	0.00819174624847415	1.73050046023394	conserved_mouse_in_human
GO:0090207	regulation of triglyceride metabolic process	0.00303303359247309	81	1.39887568321067	0.00234402849246408	0.00819890755418871	105376	29	41	1.08684286420567	0.279496122341572	0.462958070376365	regulation of triglyceride metabolic process	0.00819890755418871	1.39887568321067	conserved_mouse_in_human
GO:0090400	stress-induced premature senescence	0.000652524040559735	24	1.92657556294544	0.00235391773744221	0.00823018339359322	87142	6	8	1.15242820945946	0.429695669647276	0.580258572200632	stress-induced premature senescence	0.00823018339359322	1.92657556294544	conserved_mouse_in_human
GO:0006892	post-Golgi vesicle-mediated transport	0.0111271898734207	255	1.20040004744678	0.00235705181497252	0.00823782495494419	99879	100	111	1.38429814950085	1.11945256129866e-09	2.64196888447795e-08	post-Golgi vesicle-mediated transport	0.00823782495494419	1.20040004744678	conserved_mouse_in_human
GO:0032409	regulation of transporter activity	0.0104588087386187	241	1.20699686993074	0.00235949939049374	0.00824306202994295	133947	72	90	1.22925675675676	0.00145254126339996	0.00919360332486509	regulation of transporter activity	0.00824306202994295	1.20699686993074	conserved_mouse_in_human
GO:0032329	serine transport	0.000616253869220096	23	1.95496730812004	0.00239615911977669	0.00836776918184982	50106	8	10	1.22925675675676	0.263271673794025	0.441156567027031	serine transport	0.00836776918184982	1.95496730812004	conserved_mouse_in_human
GO:0003007	heart morphogenesis	0.0411227863274068	864	1.1005316368313	0.00240038860555384	0.00837917003184691	142730	209	262	1.22573789199505	1.16718092138284e-07	2.07299924380571e-06	heart morphogenesis	0.00837917003184691	1.1005316368313	conserved_mouse_in_human
GO:0031145	anaphase-promoting complex-dependent catabolic process	0.00120072989418802	38	1.65771396356323	0.00240312573288348	0.0083853543552001	103847	22	25	1.35218243243243	0.00985257482774441	0.0428056641691919	anaphase-promoting complex-dependent catabolic process	0.0083853543552001	1.65771396356323	conserved_mouse_in_human
GO:0006098	pentose-phosphate shunt	0.00161220962665473	48	1.55952036260361	0.00240533498084771	0.0083896924934387	59803	18	20	1.38291385135135	0.0123048719608449	0.0516020342732678	pentose-phosphate shunt	0.0083896924934387	1.55952036260361	conserved_mouse_in_human
GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	0.0144070059840129	323	1.17435691158263	0.00243448912706477	0.00848797192635791	120221	87	112	1.1935863597973	0.00264223884785444	0.0149108800478335	positive regulation of plasma membrane bounded cell projection assembly	0.00848797192635791	1.17435691158263	conserved_mouse_in_human
GO:1902031	regulation of NADP metabolic process	0.000436380711384269	18	2.16061945105623	0.00243566657751599	0.00848866943247446	85894	8	8	1.53657094594595	0.0321529105710278	0.105456204044326	regulation of NADP metabolic process	0.00848866943247446	2.16061945105623	conserved_mouse_in_human
GO:1901186	positive regulation of ERBB signaling pathway	0.00375157887621586	97	1.35434395855787	0.00244112961236899	0.00850395541684732	110733	24	33	1.11750614250614	0.232642973046342	0.407333501851507	positive regulation of ERBB signaling pathway	0.00850395541684732	1.35434395855787	conserved_mouse_in_human
GO:0006196	AMP catabolic process	0.000617220960320762	23	1.95190417253762	0.00244201091647867	0.00850395541684732	66308	4	5	1.22925675675676	0.429932517226375	0.580258572200632	AMP catabolic process	0.00850395541684732	1.95190417253762	conserved_mouse_in_human
GO:0061626	pharyngeal arch artery morphogenesis	0.00157328565657493	47	1.56480994301071	0.00248526401357507	0.00865110940196373	120573	8	10	1.22925675675676	0.263271673794025	0.441156567027031	pharyngeal arch artery morphogenesis	0.00865110940196373	1.56480994301071	conserved_mouse_in_human
GO:0003376	sphingosine-1-phosphate receptor signaling pathway	0.00136643606947281	42	1.61002009022508	0.00248804463617455	0.00865731877611216	64784	13	17	1.17502484101749	0.236837543813059	0.40795995002309	sphingosine-1-phosphate receptor signaling pathway	0.00865731877611216	1.61002009022508	conserved_mouse_in_human
GO:0002200	somatic diversification of immune receptors	0.00534842091126919	132	1.29276526735284	0.00249559484100446	0.00868011261278483	66146	63	77	1.25719441031941	0.000951592517517386	0.00652295265559471	somatic diversification of immune receptors	0.00868011261278483	1.29276526735284	conserved_mouse_in_human
GO:0007440	foregut morphogenesis	0.00208156164283286	59	1.48468409986028	0.00250284335677633	0.00870183929287526	198715	10	10	1.53657094594595	0.0136112239559773	0.0554212283439582	foregut morphogenesis	0.00870183929287526	1.48468409986028	conserved_mouse_in_human
GO:0061448	connective tissue development	0.042694103761263	895	1.09806097351365	0.00250491523294275	0.00870555774234005	142200	232	294	1.21253217503217	1.31475321538031e-07	2.3208600966622e-06	connective tissue development	0.00870555774234005	1.09806097351365	conserved_mouse_in_human
GO:0070562	regulation of vitamin D receptor signaling pathway	0.00100345964910062	33	1.72260359334567	0.00250761773466734	0.00871146401023433	113564	9	9	1.53657094594595	0.0209201670539676	0.0761171557870586	regulation of vitamin D receptor signaling pathway	0.00871146401023433	1.72260359334567	conserved_mouse_in_human
GO:0045947	negative regulation of translational initiation	0.00447979541137045	113	1.32127003349692	0.00251709749580786	0.0087409003403004	125320	40	48	1.28047578828829	0.00431608239345509	0.0221282028259489	negative regulation of translational initiation	0.0087409003403004	1.32127003349692	conserved_mouse_in_human
GO:0048246	macrophage chemotaxis	0.00335321733795765	88	1.37465049083949	0.00252832657814308	0.00877638542412977	54689	29	37	1.20433939006574	0.0597611156205832	0.16541333729856	macrophage chemotaxis	0.00877638542412977	1.37465049083949	conserved_mouse_in_human
GO:0006144	purine nucleobase metabolic process	0.0013679280653525	42	1.60826404515101	0.00253537728275398	0.00879734386764615	62157	11	17	0.994251788553259	0.62151312763659	0.766303451664365	purine nucleobase metabolic process	0.00879734386764615	1.60826404515101	conserved_mouse_in_human
GO:0034342	response to type III interferon	0.000619213351806927	23	1.94562369224141	0.00253881876314914	0.00880576715573094	114869	8	8	1.53657094594595	0.0321529105710278	0.105456204044326	response to type III interferon	0.00880576715573094	1.94562369224141	conserved_mouse_in_human
GO:0032261	purine nucleotide salvage	0.00216959246338151	61	1.47272952585344	0.00255700562686334	0.00886278755983209	61641	22	26	1.30017541580042	0.0246131895936212	0.0866851385322792	purine nucleotide salvage	0.00886278755983209	1.47272952585344	conserved_mouse_in_human
GO:0170062	nutrient storage	0.00815170756257953	192	1.23374089281387	0.00255729943868039	0.00886278755983209	99816	61	86	1.08989334538026	0.151917563618605	0.301706588998041	nutrient storage	0.00886278755983209	1.23374089281387	conserved_mouse_in_human
GO:0070972	protein localization to endoplasmic reticulum	0.00216967892629582	61	1.47267083676112	0.00255918351624426	0.00886577935324347	82604	28	31	1.38787053182214	0.00138368960588667	0.00886234825009275	protein localization to endoplasmic reticulum	0.00886577935324347	1.47267083676112	conserved_mouse_in_human
GO:0002067	glandular epithelial cell differentiation	0.00693127399567774	166	1.25448751484385	0.00256472650184691	0.00888143926177849	195806	32	36	1.36584084084084	0.00117977944800465	0.00774481066207137	glandular epithelial cell differentiation	0.00888143926177849	1.25448751484385	conserved_mouse_in_human
GO:0070542	response to fatty acid	0.00595440237353935	145	1.27556074499803	0.00257743432312007	0.00892188804156946	115830	43	61	1.0831565684537	0.227445732320137	0.407333501851507	response to fatty acid	0.00892188804156946	1.27556074499803	conserved_mouse_in_human
GO:0015886	heme transport	0.000546372431358593	21	2.01326915268124	0.00257903818102407	0.00892388310844383	51159	8	9	1.36584084084084	0.122014858707509	0.254612937980471	heme transport	0.00892388310844383	2.01326915268124	conserved_mouse_in_human
GO:0061371	determination of heart left/right asymmetry	0.00697929495364004	167	1.25336118484666	0.00258203624709167	0.00893069884746759	106372	48	66	1.11750614250614	0.118548380986054	0.252784848726707	determination of heart left/right asymmetry	0.00893069884746759	1.25336118484666	conserved_mouse_in_human
GO:0110025	DNA strand resection involved in replication fork processing	0.00120625194692825	38	1.65012518083975	0.00258971100041123	0.00895367835930395	118633	12	15	1.22925675675676	0.17423320627662	0.329174547860005	DNA strand resection involved in replication fork processing	0.00895367835930395	1.65012518083975	conserved_mouse_in_human
GO:0006783	heme biosynthetic process	0.00108626320779013	35	1.68773515485796	0.00262357684821569	0.00906715675557232	42068	17	26	1.0046810031185	0.576517317609599	0.728404553889929	heme biosynthetic process	0.00906715675557232	1.68773515485796	conserved_mouse_in_human
GO:1904353	regulation of telomere capping	0.000849419839955219	29	1.78832694277786	0.00262693196500259	0.00907514085761633	93738	11	13	1.30017541580042	0.114241562174017	0.249908297796959	regulation of telomere capping	0.00907514085761633	1.78832694277786	conserved_mouse_in_human
