id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.039331290401437	991	1.31979592056801	7.67457067934612e-18	3.29657695090095e-16	117863	283	334	1.30194484342127	4.15385635792785e-16	2.18077458791212e-14
GO:0042826	histone deacetylase binding	0.0116900008110596	358	1.60413091143783	4.07984850592675e-17	1.71353637248923e-15	104528	106	123	1.32419935179082	1.10626229913302e-07	2.94483907797381e-06
GO:0140110	transcription regulator activity	0.174043939805604	3765	1.13312389287088	5.34443458535806e-17	2.19586551441886e-15	140568	1165	1798	0.995609094564531	0.616276866077541	0.865995001402641
GO:0019210	kinase inhibitor activity	0.00795814841470419	264	1.73765364227112	8.58765253881109e-17	3.45333261667084e-15	101974	75	88	1.30957751074939	1.9522539363551e-05	0.000360262059746013
GO:0140311	protein sequestering activity	0.0029582789141339	128	2.26642928949087	2.06732500446351e-16	8.14009220507508e-15	103587	33	42	1.20730574324324	0.0432961964757402	0.203051641040072
GO:0004860	protein kinase inhibitor activity	0.00764568233533518	252	1.72645639253828	8.48899071015466e-16	3.22311992540199e-14	103286	72	83	1.3329290133507	7.41305438092968e-06	0.000155674141999523
GO:0004674	protein serine/threonine kinase activity	0.0406010874843092	1002	1.29271080177878	8.52677228942325e-16	3.22311992540199e-14	106687	343	413	1.27613519239579	1.89866645534855e-16	1.02527988588822e-14
GO:0016788	hydrolase activity, acting on ester bonds	0.0551174122072665	1311	1.245905764007	1.3054872073173e-15	4.83798200358763e-14	126883	476	639	1.14461309901451	1.25151464271718e-07	3.28522593713259e-06
GO:0097367	carbohydrate derivative binding	0.185122233539359	3952	1.11822623407668	8.84454550707136e-15	3.21465211699324e-13	106174	1560	2107	1.13766050103259	4.78306943070848e-21	3.47692354770732e-19
GO:0046332	SMAD binding	0.0114397260762557	339	1.55222757794691	1.79240523741834e-14	6.3917847145673e-13	128603	71	77	1.41683814496315	2.73030992588621e-08	7.70191904466407e-07
GO:0051020	GTPase binding	0.026896650888391	689	1.34181406010892	4.46184434680315e-14	1.5616455213811e-12	93914	259	305	1.30482581967213	4.20744327340286e-15	2.0926494175609e-13
GO:0003713	transcription coactivator activity	0.0257495882527942	662	1.34666329464501	7.41103458699071e-14	2.54670097625681e-12	102263	216	267	1.24306863042818	7.81283259493596e-09	2.48937888110458e-07
GO:0005126	cytokine receptor binding	0.0195260802706045	522	1.40031826974299	9.9049330741396e-14	3.34291491252211e-12	130444	156	249	0.962670954086617	0.810060858383785	0.973308977969074
GO:0045296	cadherin binding	0.0353810755745738	870	1.28801091616357	1.50934287520915e-13	5.00466321779877e-12	86322	267	317	1.29420959800495	1.33827738330735e-14	6.32336063612722e-13
GO:0008289	lipid binding	0.0752007731930454	1708	1.18969841450012	1.88185171238851e-13	6.13224092485222e-12	125756	578	820	1.08309513019117	0.000442642687115012	0.00597567627605266
GO:0001222	transcription corepressor binding	0.00641102153416648	211	1.72395744786451	1.96397318989292e-13	6.29137174389428e-12	165473	44	49	1.37977799227799	7.49707150017272e-05	0.00127652839056995
GO:0005225	volume-sensitive anion channel activity	0.00041441334426028	36	4.55030064133469	2.66612217147833e-13	8.39828484015674e-12	106123	8	9	1.36584084084084	0.122014858707509	0.341136217392297
GO:0003677	DNA binding	0.201047071134595	4241	1.10494801020071	3.58061530642891e-13	1.10940375887715e-11	129861	1540	2363	1.00140467911839	0.470072394061136	0.730727732079094
GO:0008047	enzyme activator activity	0.0615453872807422	1418	1.20684652519801	6.61394342941378e-13	2.01618598090194e-11	114265	466	615	1.16429603383872	3.89695916328476e-09	1.29214961729968e-07
GO:0140416	transcription regulator inhibitor activity	0.0042153523323948	152	1.88877849831591	7.16723343799245e-13	2.15017003139773e-11	111036	31	37	1.28739727903579	0.010174972337782	0.0714895825963123
GO:0016922	nuclear receptor binding	0.0139473633446261	389	1.4609279864373	7.66742986677832e-13	2.26428788253297e-11	110205	117	132	1.36196061117936	5.20239666191811e-10	1.89087109442793e-08
GO:0019207	kinase regulator activity	0.0278122298356249	698	1.31459184950332	1.22422015758399e-12	3.55965553512883e-11	106670	229	291	1.20919156914647	2.39009057500498e-07	5.71806479336633e-06
GO:0004527	exonuclease activity	0.00467503513959214	163	1.82630810801506	1.45236122483804e-12	4.15903441658166e-11	91736	68	78	1.33957467082467	9.12145435580142e-06	0.000185371491746932
GO:0045309	protein phosphorylated amino acid binding	0.00538251997840607	181	1.76142536800814	1.72838267763348e-12	4.87558695630937e-11	112668	49	57	1.32091186581318	0.000361818581308221	0.0051032620796458
GO:0140537	transcription regulator activator activity	0.000517806650332703	39	3.94519346883577	2.0645983418683e-12	5.73836892078101e-11	102889	10	11	1.39688267813268	0.0611677909648997	0.249691414521945
GO:0042802	identical protein binding	0.18767094273446	3961	1.10555188436758	2.38283830684254e-12	6.52690492743826e-11	108662	1517	2077	1.12228123495426	1.15692134799438e-16	6.43112161090992e-15
GO:0035091	phosphatidylinositol binding	0.0290101789599427	721	1.30183570664632	2.95526991206189e-12	7.9792287625671e-11	144183	222	273	1.24951923076923	1.99429057458429e-09	6.73073068922198e-08
GO:0019838	growth factor binding	0.0151954061540135	414	1.42711624823349	3.11801128729427e-12	8.30005821547348e-11	96070	99	129	1.1792288654934	0.00279225588354709	0.026519415175397
GO:0019887	protein kinase regulator activity	0.0243602745727608	618	1.32885507204831	4.34358320713272e-12	1.14019059187234e-10	100658	206	259	1.22213750913075	2.19032170030463e-07	5.37624417347499e-06
GO:0031267	small GTPase binding	0.0249206519538074	630	1.32419661086954	4.76261164742115e-12	1.23305972789397e-10	96169	234	273	1.31706081081081	9.50390827034405e-15	4.60574016178212e-13
GO:0003682	chromatin binding	0.0615260168646942	1407	1.19786153573646	5.5835651741618e-12	1.4260727269143e-10	108195	480	578	1.27604507621809	1.58652487783254e-22	1.3629690995925e-20
GO:0001784	phosphotyrosine residue binding	0.00429294360705284	150	1.83023728274619	9.34045147926752e-12	2.35379377277542e-10	123393	38	46	1.26934121621622	0.00722746281782345	0.0555280679905948
GO:0098772	molecular function regulator activity	0.190630548888369	4007	1.10102750026537	1.16176757367469e-11	2.88913251874364e-10	111609	1480	2145	1.06019813519814	2.46136572705313e-05	0.000439927855225316
GO:0106310	protein serine kinase activity	0.0351986599304899	847	1.26045865056926	2.03527062109892e-11	4.99566425178825e-10	108865	287	349	1.26359845698134	6.43913319864689e-13	2.76590039669151e-11
GO:0036094	small molecule binding	0.465490414605071	9342	1.05123652731933	2.14955448062083e-11	5.20853585688894e-10	110852	3973	5868	1.04035384598556	1.474096644856e-07	3.76492251186194e-06
GO:0070412	R-SMAD binding	0.00340280143648111	125	1.92417570958832	2.31885534838424e-11	5.54764127651419e-10	121141	25	26	1.47747206340956	0.000209404751365789	0.00324405721378148
GO:0140313	molecular sequestering activity	0.00493676178527554	165	1.75070549532463	2.46399167544162e-11	5.82118033323084e-10	108123	47	67	1.07789305163372	0.230430668144142	0.504960194776421
GO:0016787	hydrolase activity	0.177084478991769	3729	1.10301954416923	3.73563067112523e-11	8.71647156595887e-10	116155	1508	2200	1.05324953931204	0.000138173614402949	0.00219452211110566
GO:0031072	heat shock protein binding	0.00945230314401695	274	1.51839317776428	4.633582557552e-11	1.06798427241138e-09	120014	88	118	1.14591731562071	0.0172838432651434	0.106405419449906
GO:0043422	protein kinase B binding	0.000454487203019433	34	3.9185787596114	6.03820103291478e-11	1.36118643362776e-09	36968	11	11	1.53657094594595	0.00885556725508503	0.0646217069965665
GO:0019904	protein domain specific binding	0.0653653579817761	1474	1.18119380862875	6.04971748279007e-11	1.36118643362776e-09	103280	492	605	1.24957505025687	2.71646388557527e-19	1.65616669152815e-17
GO:0140640	catalytic activity, acting on a nucleic acid	0.0426097251478312	999	1.22808401285236	6.99185191318751e-11	1.55465883716758e-09	76188	474	604	1.20585203373904	2.15040681597656e-13	9.45178809812952e-12
GO:0106260	DNA-DNA tethering activity	0.000212971433759768	23	5.65689091048117	8.09459133849322e-11	1.75848018732784e-09	34153	5	5	1.53657094594595	0.116710196415022	0.338836054108128
GO:0140587	chromatin loop anchoring activity	0.000212971433759768	23	5.65689091048117	8.09459133849322e-11	1.75848018732784e-09	34153	5	5	1.53657094594595	0.116710196415022	0.338836054108128
GO:0016831	carboxy-lyase activity	0.00245041039286981	97	2.07350091268006	8.8387350097402e-11	1.89831922368284e-09	128221	27	31	1.33830372711421	0.00565948630775545	0.0461394661520702
GO:0005021	vascular endothelial growth factor receptor activity	0.00166780357853343	74	2.32411782065905	1.22871320218365e-10	2.60928983385067e-09	132956	6	7	1.31706081081081	0.235113741483201	0.504960194776421
GO:0042578	phosphoric ester hydrolase activity	0.0356892695690032	848	1.24459919290024	1.95864959343145e-10	4.11316414620604e-09	148407	261	335	1.1971493041549	1.80626827194524e-07	4.49190399207435e-06
GO:0051082	unfolded protein binding	0.00552892109543639	176	1.6674145931725	2.11344790215878e-10	4.34390468365237e-09	111933	82	101	1.24751304522344	0.000280288829749808	0.00413863975177451
